Title,Title_link,Thumbnail,car-details,payment-total
Nissan NP300 Frontier LE,https://www.kavak.com/nissan-np300-frontier-le-2016-compra-de-autos-117335,,"2016 • 72,000 km • Ciudad de México","$339,999"
Ford Lobo Crew Cab Platinum,https://www.kavak.com/ford-lobo-crew-cab-platinum-2015-compra-de-autos-117319,,"2015 • 96,130 km • Guadalajara","$594,999"
Chevrolet Aveo LS,https://www.kavak.com/chevrolet-aveo-ls-2016-compra-de-autos-117314,,"2016 • 87,000 km • Monterrey","$129,999"
Audi A1 Hatch Back Ego,https://www.kavak.com/audi-a1-hatch-back-ego-2015-compra-de-autos-117300,,"2015 • 63,000 km • Ciudad de México","$239,999"
Mercedes Benz Clase A A200 Urban,https://www.kavak.com/mercedes-benz-clase-a-a200-urban-2017-compra-de-autos-117290,,"2017 • 54,050 km • Ciudad de México","$366,999"
Mitsubishi Montero Sport GLX,https://www.kavak.com/mitsubishi-montero-sport-glx-2019-compra-de-autos-117280,,"2019 • 6,760 km • Ciudad de México","$494,999"
Mini Cooper S Clubman Hot Chili,https://www.kavak.com/mini-mini-cooper-s-clubman-hot-chili-2017-compra-de-autos-117273,,"2017 • 45,200 km • Ciudad de México","$359,999"
Chevrolet Aveo LS,https://www.kavak.com/chevrolet-aveo-ls-2016-compra-de-autos-117265,,"2016 • 58,450 km • Guadalajara","$129,999"
Mazda CX-9 Sport,https://www.kavak.com/mazda-cx-9-sport-2013-compra-de-autos-117262,,"2013 • 46,110 km • Ciudad de México","$221,999"
Nissan NP300 Frontier LE,https://www.kavak.com/nissan-np300-frontier-le-2017-compra-de-autos-117257,,"2017 • 83,450 km • Monterrey","$357,999"
Chevrolet Trax LT (Cambio de línea),https://www.kavak.com/chevrolet-trax-lt-cambio-de-linea-2017-compra-de-autos-117254,,"2017 • 38,000 km • Monterrey","$249,999"
Chevrolet Sonic LT  (Línea anterior),https://www.kavak.com/chevrolet-sonic-lt-linea-anterior-2016-compra-de-autos-117239,,"2016 • 77,000 km • Ciudad de México","$144,999"
Suzuki Ciaz GLX,https://www.kavak.com/suzuki-ciaz-glx-2016-compra-de-autos-117238,,"2016 • 82,050 km • Ciudad de México","$167,999"
Volkswagen Tiguan Native,https://www.kavak.com/volkswagen-tiguan-native-2012-compra-de-autos-117219,,"2012 • 84,600 km • Ciudad de México","$189,999"
Chevrolet Spark Hatch Back LTZ,https://www.kavak.com/chevrolet-spark-hatch-back-ltz-2017-compra-de-autos-117215,,"2017 • 16,300 km • Ciudad de México","$169,999"
Chevrolet Captiva Sport LS,https://www.kavak.com/chevrolet-captiva-sport-ls-2014-compra-de-autos-117214,,"2014 • 112,670 km • Ciudad de México","$185,999"
Mazda CX-5 I Grand Touring,https://www.kavak.com/mazda-cx-5-i-grand-touring-2016-compra-de-autos-117212,,"2016 • 56,100 km • Ciudad de México","$299,999"
Seat Arona Xcellence,https://www.kavak.com/seat-arona-xcellence-2019-compra-de-autos-117209,,"2019 • 49,000 km • Ciudad de México","$334,999"
Chevrolet Spark Hatch Back LT Clasico a/ac.,https://www.kavak.com/chevrolet-spark-hatch-back-lt-clasico-aac-2016-compra-de-autos-117205,,"2016 • 76,300 km • Monterrey","$132,999"
Kia Sportage SXL,https://www.kavak.com/kia-sportage-sxl-2017-compra-de-autos-117192,https://images.kavak.services/images/117192/EXTERIOR-frontSidePilotNear-16333697140206.jpg?d=540x310,"2017 • 81,200 km • Ciudad de México","$364,999"
Honda HR-V Epic,https://www.kavak.com/honda-hr-v-epic-2016-compra-de-autos-117185,https://images.kavak.services/images/117185/EXTERIOR-frontSidePilotNear-16324132433205.jpg?d=540x310,"2016 • 58,100 km • Guadalajara","$277,999"
Nissan X Trail Sense,https://www.kavak.com/nissan-x-trail-sense-2016-compra-de-autos-117182,https://images.kavak.services/images/117182/EXTERIOR-frontSidePilotNear-16316902182629.jpg?d=540x310,"2016 • 59,340 km • Ciudad de México","$267,999"
Chrysler Town & Country Limited,https://www.kavak.com/chrysler-town-&-country-limited-2016-compra-de-autos-117178,https://images.kavak.services/images/117178/EXTERIOR-frontSidePilotNear-16315808314045.jpg?d=540x310,"2016 • 52,000 km • Ciudad de México","$329,999"
Mazda CX-7 i Grand Touring,https://www.kavak.com/mazda-cx-7-i-grand-touring-2011-compra-de-autos-117157,https://images.kavak.services/images/117157/EXTERIOR-frontSidePilotNear-16317690413280.jpg?d=540x310,"2011 • 87,000 km • Ciudad de México","$172,999"
Toyota Camry XLE,https://www.kavak.com/toyota-camry-xle-2012-compra-de-autos-117152,https://images.kavak.services/images/117152/EXTERIOR-frontSidePilotNear-16316375251980.jpg?d=540x310,"2012 • 73,850 km • Monterrey","$169,999"
Toyota Avanza LE,https://www.kavak.com/toyota-avanza-le-2018-compra-de-autos-117142,https://images.kavak.services/images/117142/EXTERIOR-frontSidePilotNear-16315174418447.jpg?d=540x310,"2018 • 52,960 km • Ciudad de México","$212,999"
Nissan March Hatch Back Sense,https://www.kavak.com/nissan-march-hatch-back-sense-2016-compra-de-autos-117139,https://images.kavak.services/images/117139/EXTERIOR-frontSidePilotNear-16333743836840.jpg?d=540x310,"2016 • 91,300 km • Guadalajara","$149,999"
Audi A4 Dynamic 2.0T,https://www.kavak.com/audi-a4-dynamic-20t-2017-compra-de-autos-117135,https://images.kavak.services/images/117135/EXTERIOR-frontSidePilotNear-16316136719741.jpg?d=540x310,"2017 • 44,120 km • Ciudad de México","$364,999"
Chevrolet Suburban LT,https://www.kavak.com/chevrolet-suburban-lt-2013-compra-de-autos-117130,,"2013 • 60,200 km • Ciudad de México","$392,999"
Mazda 3 I Sport,https://www.kavak.com/mazda-mazda-3-i-sport-2019-compra-de-autos-117128,,"2019 • 32,000 km • Ciudad de México","$339,999"
Chevrolet Aveo LT (Línea nueva),https://www.kavak.com/chevrolet-aveo-lt-linea-nueva-2018-compra-de-autos-117125,,"2018 • 18,430 km • Ciudad de México","$179,999"
Chevrolet S10 Doble Cabina,https://www.kavak.com/chevrolet-s10-doble-cabina-2017-compra-de-autos-117111,,"2017 • 70,050 km • Ciudad de México","$294,999"
Seat Ibiza Xcellence,https://www.kavak.com/seat-ibiza-xcellence-2018-compra-de-autos-117099,,"2018 • 34,000 km • Ciudad de México","$269,999"
Renault Duster Expression,https://www.kavak.com/renault-duster-expression-2014-compra-de-autos-117094,,"2014 • 101,760 km • Monterrey","$154,999"
Nissan Tiida Emotion,https://www.kavak.com/nissan-tiida-emotion-2011-compra-de-autos-117070,,"2011 • 104,890 km • Guadalajara","$99,999"
Honda Odyssey Touring,https://www.kavak.com/honda-odyssey-touring-2018-compra-de-autos-117063,,"2018 • 46,730 km • Ciudad de México","$627,999"
Bmw Serie 1 Hatch Back 120i Urban Line,https://www.kavak.com/bmw-serie-1-hatch-back-120i-urban-line-2016-compra-de-autos-117057,,"2016 • 67,000 km • Ciudad de México","$307,999"
Kia Rio LX,https://www.kavak.com/kia-rio-lx-2018-compra-de-autos-117049,,"2018 • 35,200 km • Ciudad de México","$222,999"
Infiniti QX60 QX60 Híbrido,https://www.kavak.com/infiniti-qx60-qx60-hibrido-2016-compra-de-autos-117048,,"2016 • 77,000 km • Ciudad de México","$419,999"
Mercedes Benz Clase C C200 CGI Exclusive,https://www.kavak.com/mercedes-benz-clase-c-c200-cgi-exclusive-2017-compra-de-autos-117034,,"2017 • 33,600 km • Monterrey","$379,999"
Nissan Versa Sense,https://www.kavak.com/nissan-versa-sense-2018-compra-de-autos-117022,,"2018 • 25,000 km • Ciudad de México","$182,999"
Hyundai Accent GL,https://www.kavak.com/hyundai-accent-gl-2018-compra-de-autos-117015,,"2018 • 31,000 km • Ciudad de México","$199,999"
Seat Ibiza Blitz,https://www.kavak.com/seat-ibiza-blitz-2015-compra-de-autos-117004,,"2015 • 85,000 km • Ciudad de México","$149,999"
Acura ILX A-Spec,https://www.kavak.com/acura-ilx-a-spec-2017-compra-de-autos-116990,,"2017 • 46,000 km • Guadalajara","$338,999"
Audi Q5 Quattro Elite 2.0T,https://www.kavak.com/audi-q5-quattro-elite-20t-2014-compra-de-autos-116979,,"2014 • 77,100 km • Ciudad de México","$312,999"
Nissan X Trail Advance,https://www.kavak.com/nissan-x-trail-advance-2018-compra-de-autos-116970,,"2018 • 26,100 km • Ciudad de México","$354,999"
Peugeot 3008 GT Line,https://www.kavak.com/peugeot-3008-gt-line-2019-compra-de-autos-116956,,"2019 • 44,200 km • Guadalajara","$477,999"
Volkswagen Jetta A6 Sportline,https://www.kavak.com/volkswagen-jetta-a6-sportline-2017-compra-de-autos-116948,,"2017 • 39,400 km • Ciudad de México","$274,999"
Volkswagen Vento Starline,https://www.kavak.com/volkswagen-vento-starline-2017-compra-de-autos-116946,,"2017 • 37,000 km • Ciudad de México","$169,999"
Dodge Durango R/T,https://www.kavak.com/dodge-durango-rt-2014-compra-de-autos-116944,,"2014 • 108,400 km • Ciudad de México","$369,999"
Mazda 3 Hatch Back S,https://www.kavak.com/mazda-mazda-3-hatch-back-s-2014-compra-de-autos-116942,,"2014 • 70,000 km • Ciudad de México","$217,999"
Honda Fit Hatch Back EX,https://www.kavak.com/honda-fit-hatch-back-ex-2013-compra-de-autos-116923,,"2013 • 92,500 km • Monterrey","$141,999"
Nissan Juke Advance,https://www.kavak.com/nissan-juke-advance-2013-compra-de-autos-116916,,"2013 • 113,760 km • Monterrey","$182,999"
Alfa Romeo Hacth Back  Giulietta Veloce,https://www.kavak.com/alfa-romeo-alfa-romeo-hacth-back-giulietta-veloce-2018-compra-de-autos-116914,,"2018 • 31,100 km • Ciudad de México","$409,999"
Jeep Patriot Sport,https://www.kavak.com/jeep-patriot-sport-2014-compra-de-autos-116909,,"2014 • 78,100 km • Guadalajara","$192,999"
Honda City LX,https://www.kavak.com/honda-city-lx-2017-compra-de-autos-116907,https://images.kavak.services/images/116907/EXTERIOR-frontSidePilotNear-16321514822436.jpg?d=540x310,"2017 • 88,300 km • Guadalajara","$189,999"
Audi Q3 Select,https://www.kavak.com/audi-q3-select-2018-compra-de-autos-116905,https://images.kavak.services/images/116905/EXTERIOR-frontSidePilotNear-16319141718148.jpg?d=540x310,"2018 • 36,640 km • Monterrey","$439,999"
Bmw Serie 1 HB 118i Sport Line,https://www.kavak.com/bmw-serie-1-hb-118i-sport-line-2018-compra-de-autos-116869,https://images.kavak.services/images/116869/EXTERIOR-frontSidePilotNear-16315508749806.jpg?d=540x310,"2018 • 48,400 km • Guadalajara","$337,999"
Bmw Serie 3 330e Luxury Line Híbrido,https://www.kavak.com/bmw-serie-3-330e-luxury-line-hibrido-2017-compra-de-autos-116862,https://images.kavak.services/images/116862/EXTERIOR-frontSidePilotNear-16313831051424.jpg?d=540x310,"2017 • 67,000 km • Ciudad de México","$439,999"
Ford Focus HB SE Luxury,https://www.kavak.com/ford-focus-hb-se-luxury-2016-compra-de-autos-116856,https://images.kavak.services/images/116856/EXTERIOR-frontSidePilotNear-16329307317985.jpg?d=540x310,"2016 • 81,900 km • Guadalajara","$194,999"
Seat Ibiza Xcellence,https://www.kavak.com/seat-ibiza-xcellente-2019-compra-de-autos-116852,https://images.kavak.services/images/116852/seat-ibiza-xcellente--2019-frontSidePilotNear-1631059252630.jpg?d=540x310,"2019 • 23,000 km • Querétaro","$298,999"
Chevrolet Spark Hatch Back LT,https://www.kavak.com/chevrolet-spark-hatch-back-lt-2014-compra-de-autos-116847,https://images.kavak.services/images/116847/EXTERIOR-frontSidePilotNear-16317359016020.jpg?d=540x310,"2014 • 110,300 km • Guadalajara","$102,999"
Volkswagen Vento Starline,https://www.kavak.com/volkswagen-vento-starline-2018-compra-de-autos-116845,https://images.kavak.services/images/116845/EXTERIOR-frontSidePilotNear-16317202367098.jpg?d=540x310,"2018 • 72,420 km • Puebla","$177,999"
Volkswagen Jetta A6 Fest,https://www.kavak.com/volkswagen-jetta-a6-fest-2017-compra-de-autos-116826,https://images.kavak.services/images/116826/EXTERIOR-frontSidePilotNear-16328645929330.jpg?d=540x310,"2017 • 47,600 km • Guadalajara","$238,999"
Chevrolet Aveo LS (Línea anterior) (Línea anterior),https://www.kavak.com/chevrolet-aveo-ls-linea-anterior-linea-anterior-2017-compra-de-autos-116824,,"2017 • 56,000 km • Guadalajara","$139,999"
Mazda CX-9 Touring,https://www.kavak.com/mazda-cx-9-touring-2011-compra-de-autos-116818,,"2011 • 100,000 km • Ciudad de México","$192,999"
Nissan Sentra Advance,https://www.kavak.com/nissan-sentra-advance-2016-compra-de-autos-116800,,"2016 • 99,600 km • Guadalajara","$185,999"
Chevrolet Equinox Premier (Línea nueva),https://www.kavak.com/chevrolet-equinox-premier-linea-nueva-2018-compra-de-autos-116795,,"2018 • 38,200 km • Ciudad de México","$392,999"
Chevrolet Spark Hatch Back LS,https://www.kavak.com/chevrolet-spark-hatch-back-ls-2015-compra-de-autos-116789,,"2015 • 65,290 km • Ciudad de México","$104,999"
Ford Focus ST,https://www.kavak.com/ford-focus-st-2014-compra-de-autos-116778,,"2014 • 61,000 km • Ciudad de México","$247,999"
Mazda CX-5 S Grand Touring,https://www.kavak.com/mazda-cx-5-s-grand-touring-2016-compra-de-autos-116777,,"2016 • 87,500 km • Guadalajara","$319,999"
Kia Rio LX,https://www.kavak.com/kia-rio-lx-2018-compra-de-autos-116756,,"2018 • 34,650 km • Ciudad de México","$209,999"
Mazda 3 i Sport,https://www.kavak.com/mazda-mazda-3-i-sport-2020-compra-de-autos-116752,,"2020 • 18,600 km • Ciudad de México","$388,999"
Audi Q5 Quattro Select,https://www.kavak.com/audi-q5-quattro-select-2018-compra-de-autos-116748,,"2018 • 39,200 km • Ciudad de México","$572,999"
Bmw Serie 2 220i Sport Line Coupé,https://www.kavak.com/bmw-serie-2-220i-sport-line-coupe-2015-compra-de-autos-116734,,"2015 • 67,660 km • Ciudad de México","$299,999"
Volkswagen Jetta A6 Style,https://www.kavak.com/volkswagen-jetta-a6-style-2013-compra-de-autos-116725,,"2013 • 69,100 km • Ciudad de México","$152,999"
Jeep Cherokee Latitude,https://www.kavak.com/jeep-cherokee-latitude-2015-compra-de-autos-116718,,"2015 • 75,000 km • Ciudad de México","$257,999"
Audi A3 Ambiente 1.4T,https://www.kavak.com/audi-a3-ambiente-14t-2016-compra-de-autos-116705,,"2016 • 59,000 km • Querétaro","$282,999"
Nissan Sentra Sense,https://www.kavak.com/nissan-sentra-sense-2019-compra-de-autos-116704,,"2019 • 26,600 km • Ciudad de México","$262,999"
Volkswagen Polo Hatch Back Comfortline 1.2T,https://www.kavak.com/volkswagen-polo-hatch-back-comfortline-12t-2014-compra-de-autos-116696,,"2014 • 109,480 km • Ciudad de México","$154,999"
Honda CR-V Touring,https://www.kavak.com/honda-cr-v-touring-2018-compra-de-autos-116683,,"2018 • 31,000 km • Ciudad de México","$487,999"
Audi Q5 Quattro Select,https://www.kavak.com/audi-q5-quattro-select-2018-compra-de-autos-116655,,"2018 • 48,600 km • Ciudad de México","$574,999"
Nissan Versa Advance,https://www.kavak.com/nissan-versa-advance-2016-compra-de-autos-116642,,"2016 • 87,000 km • Ciudad de México","$162,999"
Chevrolet Trax LS (Cambio de línea),https://www.kavak.com/chevrolet-trax-ls-cambio-de-linea-2017-compra-de-autos-116633,,"2017 • 63,800 km • Guadalajara","$242,999"
Volkswagen Vento Starline,https://www.kavak.com/volkswagen-vento-starline-2018-compra-de-autos-116631,,"2018 • 54,960 km • Ciudad de México","$183,999"
Hyundai Elantra GLS,https://www.kavak.com/hyundai-elantra-gls-2016-compra-de-autos-116629,,"2016 • 45,000 km • Ciudad de México","$189,999"
Ford Ranger XLT Crew Cab,https://www.kavak.com/ford-ranger-xlt-crew-cab-2017-compra-de-autos-116626,,"2017 • 43,700 km • Guadalajara","$379,999"
Seat Ibiza Blitz,https://www.kavak.com/seat-ibiza-blitz-2017-compra-de-autos-116615,,"2017 • 70,700 km • Guadalajara","$187,999"
Nissan Sentra Sense,https://www.kavak.com/nissan-sentra-sense-2017-compra-de-autos-116605,,"2017 • 87,800 km • Guadalajara","$209,999"
Suzuki Ciaz GLS,https://www.kavak.com/suzuki-ciaz-gls-2016-compra-de-autos-116593,,"2016 • 56,200 km • Ciudad de México","$167,999"
Volkswagen Jetta A6 Live,https://www.kavak.com/volkswagen-jetta-a6-live-2016-compra-de-autos-116591,,"2016 • 95,800 km • Ciudad de México","$187,999"
Mazda 2 Hatch Back i Touring TA,https://www.kavak.com/mazda-mazda-2-hatch-back-i-touring-ta-2016-compra-de-autos-116577,https://images.kavak.services/images/116577/EXTERIOR-frontSidePilotNear-16310119321379.jpg?d=540x310,"2016 • 106,500 km • Ciudad de México","$189,999"
Mazda 3 Hatch Back S Grand Touring,https://www.kavak.com/mazda-mazda-3-hatch-back-s-grand-touring-2018-compra-de-autos-116563,https://images.kavak.services/images/116563/EXTERIOR-frontSidePilotNear-16338075027698.jpg?d=540x310,"2018 • 20,000 km • Ciudad de México","$309,999"
Mercedes Benz Clase CLA Coupe CLA200 CGI Sport,https://www.kavak.com/mercedes-benz-clase-cla-coupe-cla200-cgi-sport-2013-compra-de-autos-116562,https://images.kavak.services/images/116562/EXTERIOR-frontSidePilotNear-16335864863958.jpg?d=540x310,"2013 • 84,530 km • Ciudad de México","$257,999"
Nissan March Hatch Back Advance,https://www.kavak.com/nissan-march-hatch-back-advance-2015-compra-de-autos-116557,https://images.kavak.services/images/116557/EXTERIOR-frontSidePilotNear-16309615481920.jpg?d=540x310,"2015 • 72,800 km • Ciudad de México","$149,999"
Bmw X3 20i Executive,https://www.kavak.com/bmw-x3-20i-executive-2019-compra-de-autos-116556,https://images.kavak.services/images/116556/EXTERIOR-frontSidePilotNear-16310257749425.jpg?d=540x310,"2019 • 20,600 km • Ciudad de México","$677,999"
Hyundai Creta GLS,https://www.kavak.com/hyundai-creta-gls-2018-compra-de-autos-116547,https://images.kavak.services/images/116547/EXTERIOR-frontSidePilotNear-16313119196521.jpg?d=540x310,"2018 • 53,800 km • Ciudad de México","$279,999"
Chevrolet Trax LS,https://www.kavak.com/chevrolet-trax-ls-2014-compra-de-autos-116540,https://images.kavak.services/images/116540/EXTERIOR-frontSidePilotNear-16332117773164.jpg?d=540x310,"2014 • 117,100 km • Guadalajara","$182,999"
Volkswagen Jetta A6 Comfortline,https://www.kavak.com/volkswagen-jetta-a6-comfortline-2018-compra-de-autos-116536,https://images.kavak.services/images/116536/EXTERIOR-frontSidePilotNear-16310324659609.jpg?d=540x310,"2018 • 40,200 km • Ciudad de México","$267,999"
Nissan Versa Advance,https://www.kavak.com/nissan-versa-advance-2015-compra-de-autos-116534,https://images.kavak.services/images/116534/EXTERIOR-frontSidePilotNear-16328406880083.jpg?d=540x310,"2015 • 118,000 km • Monterrey","$154,999"
Volkswagen Vento Startline,https://www.kavak.com/volkswagen-vento-startline-2016-compra-de-autos-116529,,"2016 • 72,770 km • Puebla","$156,999"
